,Title,ReleaseYear_x,CriticsTomatometer,MovieUrl,AORotFresh,Genre,Run_Time,Studio,LifetimeGross,LifetimeTheaters,OpeningGross,OpeningTheaters,ReleaseYear_y
1255,Good Luck Chuck,2007,5%,/m/good_luck_chuck/,0,Comedy,101 minutes,LGF,"$35,017,297","2,612","$13,652,001","2,612",9/21/2007
1256,Good Luck Chuck,2007,5%,/m/good_luck_chuck/,0,Comedy,101 minutes,LGF,"$35,017,297","2,612","$13,652,001","2,612",9/21/2007
1257,Into the Wild,2007,82%,/m/into_the_wild/,1,Action & Adventure,148 minutes,ParV,"$18,354,356",660,"$212,440",4,9/21/2007
1258,Eastern Promises,2007,89%,/m/eastern_promises/,1,Drama,101 minutes,Focus,"$17,266,000","1,408","$547,092",15,9/14/2007
1259,Great World of Sound,2007,80%,/m/great_world_of_sound/,1,Comedy,106 minutes,Magn.,"$22,011",4,"$6,129",2,9/14/2007
1260,In the Valley of Elah,2007,73%,/m/in_the_valley_of_elah/,1,Drama,121 minutes,WIP,"$6,777,741",978,"$133,557",9,9/14/2007
1261,The Brave One,2007,43%,/m/brave_one/,0,Action & Adventure,122 minutes,WB,"$36,793,804","2,837","$13,471,488","2,755",9/14/2007
1262,Shoot 'Em Up,2007,67%,/m/shoot_em_up/,0,Action & Adventure,87 minutes,NL,"$12,807,139","2,108","$5,716,554","2,108",9/7/2007
1263,3:10 to Yuma,2007,89%,/m/310_to_yuma/,1,Action & Adventure,122 minutes,,,,,,
1264,Balls of Fury,2007,23%,/m/balls_of_fury/,0,Action & Adventure,90 minutes,Rog.,"$32,886,940","3,081","$11,352,123","3,052",8/29/2007
1265,Hot Rod,2007,40%,/m/hot_rod/,0,Action & Adventure,87 minutes,Par.,"$13,938,332","2,607","$5,310,711","2,607",8/3/2007
1266,El Cantante,2007,25%,/m/el_cantante/,1,Drama,114 minutes,PicH,"$7,556,712",542,"$3,202,035",542,8/3/2007
1267,Molière,2007,70%,/m/10008005-moliere/,0,Comedy,121 minutes,,,,,,
1268,Crazy Legs Conti: Zen and the Art of Competitive Eating,2004,,/m/crazy_legs_conti_zen_and_the_art_of_competitive_eating/,0,Documentary,74 minutes,,,,,,
1269,No End in Sight,2007,96%,/m/no_end_in_sight/,1,Documentary,102 minutes,Magn.,"$1,433,319",117,"$31,533",2,7/27/2007
1270,The Simpsons Movie,2007,88%,/m/simpsons_movie/,1,Animation,86 minutes,Fox,"$183,135,014","3,926","$74,036,787","3,922",7/27/2007
1271,Hairspray,2007,91%,/m/hairspray/,1,Comedy,117 minutes,,,,,,
1272,Live-In Maid,2007,100%,/m/live_in_maid/,1,Art House & International,85 minutes,,,,,,
1273,My Best Friend,2007,75%,/m/my_best_friend_2007/,1,Art House & International,94 minutes,,,,,,
1274,Talk to Me,2007,82%,/m/talk_to_me/,1,Action & Adventure,118 minutes,Focus,"$4,533,261",193,"$402,000",33,7/13/2007
1275,Harry Potter and the Order of the Phoenix,2007,78%,/m/harry_potter_and_the_order_of_the_phoenix/,1,Action & Adventure,138 minutes,WB,"$292,004,738","4,285","$77,108,414","4,285",7/11/2007
1276,Introducing the Dwights,2007,52%,/m/introducing_the_dwights/,1,Comedy,105 minutes,WIP,"$379,408",70,"$27,734",4,7/4/2007
1277,License to Wed,2007,7%,/m/1175072-license_to_wed/,0,Comedy,91 minutes,WB,"$43,799,818","2,715","$10,422,258","2,604",7/3/2007
1278,Ratatouille,2007,96%,/m/ratatouille/,1,Animation,110 minutes,BV,"$206,445,654","3,940","$47,027,395","3,940",6/29/2007
1279,Ghosts of Cité Soleil,2006,79%,/m/ghosts_of_cite_soleil/,0,Documentary,88 minutes,,,,,,
1280,In Between Days,2007,86%,/m/in_between_days/,1,Art House & International,58 minutes,Kino,"$23,465",4,"$5,065",1,6/27/2007
1281,Black Sheep,2006,70%,/m/black_sheep/,1,Comedy,87 minutes,,,,,,
1282,Lady Chatterley,2007,75%,/m/10008097-lady_chatterley/,1,Art House & International,168 minutes,Kino,"$687,414",23,"$32,814",5,6/22/2007
1283,Evan Almighty,2007,23%,/m/evan_almighty/,0,Comedy,96 minutes,Uni.,"$100,462,298","3,636","$31,192,615","3,604",6/22/2007
1284,Sicko,2007,91%,/m/sicko/,1,Documentary,123 minutes,LGF,"$24,540,079","1,117","$68,969",1,6/22/2007
1285,Strike (Strajk - Die Heldin von Danzig),2007,87%,/m/strike_2007/,1,Art House & International,111 minutes,,,,,,
1286,Eagle vs Shark,2007,54%,/m/eagle_vs_shark/,1,Comedy,87 minutes,,,,,,
1287,Nancy Drew,2007,50%,/m/nancy_drew/,0,Action & Adventure,98 minutes,WB,"$25,612,520","2,612","$6,832,318","2,612",6/15/2007
1288,La Vie en Rose (La Mome),2007,74%,/m/la_vie_en_rose/,0,Art House & International,136 minutes,,,,,,
1289,"A fost sau n-a fost?, (12:08 East of Bucharest)",2007,96%,/m/1208_east_of_bucharest/,1,Art House & International,88 minutes,,,,,,
1290,Knocked Up,2007,90%,/m/knocked_up/,1,Comedy,129 minutes,Uni.,"$148,768,917","2,975","$30,690,990","2,871",6/1/2007
1291,Golden Door,2007,73%,/m/golden_door/,1,Art House & International,118 minutes,,,,,,
1292,Shrek the Third,2007,41%,/m/shrek_3/,1,Animation,92 minutes,P/DW,"$322,719,944","4,172","$121,629,270","4,122",5/18/2007
1293,Once,2007,97%,/m/once/,1,Drama,86 minutes,,,,,,
1294,Georgia Rule,2007,17%,/m/georgia_rule/,1,Comedy,113 minutes,Uni.,"$19,103,072","2,531","$6,773,870","2,523",5/11/2007
1295,28 Weeks Later...,2007,70%,/m/28_weeks_later/,1,Horror,100 minutes,,,,,,
1296,I Don't Want to Sleep Alone,2007,89%,/m/i_dont_want_to_sleep_alone/,1,Art House & International,115 minutes,Strand,"$19,292",1,"$4,377",1,5/9/2007
1297,Lucky You,2007,29%,/m/lucky_you/,0,Drama,124 minutes,,,,,,
1298,Away From Her,2007,94%,/m/away_from_her/,1,Drama,110 minutes,,,,,,
1299,Waitress,2007,89%,/m/waitress/,1,Comedy,107 minutes,FoxS,"$19,074,800",707,"$92,034",4,5/2/2007
1300,Les amitiés maléfiques,2006,89%,/m/les_amities_malefiques/,1,Art House & International,103 minutes,,,,,,
1301,Jindabyne,2006,65%,/m/jindabyne/,0,Drama,123 minutes,SPC,"$400,438",25,"$28,298",6,4/27/2007
1302,Election (Hak se wui),2005,86%,/m/10005333-election/,1,Action & Adventure,101 minutes,,,,,,
1303,Syndromes and a Century,2007,88%,/m/syndromes_and_a_century/,1,Art House & International,105 minutes,Strand,"$16,675",2,"$5,518",2,4/18/2007
1304,Keep Your Right Up (Soigne ta droite),2001,33%,/m/keep-your-right-up/,1,Art House & International,82 minutes,,,,,,
1305,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,48%,/m/aqua_teen_hunger_force_colon_movie_film_for_theatres/,0,Action & Adventure,86 minutes,First,"$5,520,368",877,"$3,005,175",877,4/13/2007
1306,Disturbia,2007,69%,/m/disturbia/,1,Drama,104 minutes,P/DW,"$80,209,692","3,132","$22,224,982","2,925",4/13/2007
1307,Red Road,2007,89%,/m/red_road/,1,Art House & International,113 minutes,,,,,,
1308,The TV Set,2007,64%,/m/tv_set/,1,Comedy,89 minutes,Think,"$265,198",19,"$34,531",8,4/6/2007
1309,Grindhouse,2007,83%,/m/grindhouse/,1,Action & Adventure,192 minutes,,,,,,
1310,The Hoax,2007,85%,/m/1159135-hoax/,1,Comedy,115 minutes,Mira.,"$7,164,995","1,069","$1,449,320",235,4/6/2007
1311,Meet the Robinsons,2007,66%,/m/meet_the_robinsons/,0,Action & Adventure,96 minutes,BV,"$97,822,171","3,435","$25,123,781","3,413",3/30/2007
1312,Offside,2006,95%,/m/offside/,1,Art House & International,91 minutes,SPC,"$180,530",17,"$18,003",5,3/23/2007
1313,Reign Over Me,2007,64%,/m/reign_over_me/,0,Drama,124 minutes,Sony,"$19,661,987","1,747","$7,460,690","1,671",3/23/2007
1314,Cobra Verde,1987,88%,/m/cobra_verde/,1,Action & Adventure,110 minutes,,,,,,
1315,The Wind That Shakes the Barley,2007,88%,/m/wind_that_shakes_the_barley/,1,Drama,126 minutes,IFC,"$1,836,089",50,"$135,554",15,3/16/2007
1316,I Think I Love My Wife,2007,18%,/m/i_think_i_love_my_wife/,1,Comedy,93 minutes,FoxS,"$12,550,605","1,794","$5,674,802","1,776",3/16/2007
1317,The Go Master,2006,64%,/m/the_go_master/,1,Drama,106 minutes,,,,,,
1318,300,2007,60%,/m/300/,0,,,,,,,,
1319,Exterminating Angels,2007,48%,/m/exterminating_angels/,1,Art House & International,100 minutes,IFC,"$23,308",2,"$6,485",1,3/7/2007
1320,Wild Hogs,2007,14%,/m/wild_hogs/,0,Action & Adventure,99 minutes,BV,"$168,273,550","3,401","$39,699,023","3,287",3/2/2007
1321,Black Snake Moan,2007,66%,/m/black_snake_moan/,0,Drama,115 minutes,ParV,"$9,396,870","1,253","$4,143,199","1,252",3/2/2007
1322,Into Great Silence,2007,87%,/m/into_great_silence/,1,Documentary,162 minutes,Zeit.,"$790,452",19,"$11,355",1,2/28/2007
1323,The Abandoned,2007,38%,/m/abandoned/,0,Horror,99 minutes,ADF,"$1,331,137","1,000","$782,000","1,000",2/23/2007
1324,The Wayward Cloud,2005,76%,/m/the_wayward_cloud_2005/,0,Art House & International,112 minutes,N/A,n/a,n/a,n/a,n/a,N/A
1325,The Astronaut Farmer,2006,57%,/m/astronaut_farmer/,1,Drama,104 minutes,WB,"$11,003,643","2,155","$4,454,319","2,155",2/23/2007
1326,Music and Lyrics,2007,62%,/m/music_and_lyrics/,1,Comedy,96 minutes,WB,"$50,572,589","2,955","$13,623,630","2,955",2/14/2007
1327,Bamako,2006,85%,/m/bamako_2007/,1,Art House & International,108 minutes,NYer,"$112,351",4,"$10,183",1,2/14/2007
1328,Norbit,2007,9%,/m/norbit/,0,Comedy,103 minutes,P/DW,"$95,673,607","3,145","$34,195,434","3,136",2/9/2007
1329,The Lives of Others,2006,93%,/m/the_lives_of_others/,1,Art House & International,138 minutes,SPC,"$11,286,112",259,"$213,589",9,2/9/2007
1330,Because I Said So,2007,4%,/m/because_i_said_so/,0,Comedy,101 minutes,Uni.,"$42,674,040","2,529","$13,122,865","2,526",2/2/2007
1331,An Unreasonable Man,2007,92%,/m/unreasonable_man/,0,Documentary,122 minutes,IFC,"$176,647",11,"$9,813",1,1/31/2007
1332,Epic Movie,2007,2%,/m/epic_movie/,0,Action & Adventure,84 minutes,Fox,"$39,739,367","2,840","$18,612,544","2,801",1/26/2007
1333,Smokin' Aces,2007,29%,/m/smokin_aces/,0,Action & Adventure,109 minutes,Uni.,"$35,787,686","2,219","$14,638,755","2,218",1/26/2007
1334,Breaking and Entering,2007,34%,/m/breaking_and_entering/,1,Drama,118 minutes,Wein.,"$930,469",95,n/a,1,12/15/2006
1335,Two or Three Things I Know About Him,,100%,/m/2_or_3_things_i_know_about_him/,1,Art House & International,84 minutes,,,,,,
1336,Primeval,2007,19%,/m/primeval/,0,Action & Adventure,94 minutes,BV,"$10,597,734","2,444","$6,048,315","2,444",1/12/2007
1337,Primeval,2007,19%,/m/primeval/,0,Action & Adventure,94 minutes,BV,"$10,597,734","2,444","$6,048,315","2,444",1/12/2007
1338,Fah talai jone (Tears of the Black Tiger),2007,74%,/m/tears_of_the_black_tiger/,1,Action & Adventure,113 minutes,,,,,,
1339,Comedy of Power,2006,81%,/m/comedy_of_power/,1,Art House & International,110 minutes,Koch,"$80,550",2,"$10,061",1,1/5/2007
1340,Pan's Labyrinth,2006,95%,/m/pans_labyrinth/,1,Drama,115 minutes,PicH,"$37,634,615","1,143","$568,641",17,12/29/2006
1341,Perfume: The Story of a Murderer,2006,58%,/m/perfume_the_story_of_a_murderer/,0,Drama,147 minutes,,,,,,
1342,Venus,2006,89%,/m/venus/,1,Comedy,95 minutes,,,,,,
1343,Letters from Iwo Jima,2006,91%,/m/letters_from_iwo_jima/,1,Drama,142 minutes,WB,"$13,756,082",781,"$89,097",5,12/20/2006
1344,Charlotte's Web,2006,78%,/m/charlottes_web/,1,Animation,97 minutes,,,,,,
1345,Dreamgirls,2006,78%,/m/dreamgirls/,0,Drama,130 minutes,P/DW,"$103,365,956","2,797","$378,950",3,12/15/2006
1346,Unaccompanied Minors,2006,31%,/m/unaccompanied_minors/,1,Comedy,89 minutes,WB,"$16,655,224","2,775","$5,815,474","2,775",12/8/2006
1347,Apocalypto,2006,65%,/m/apocalypto/,1,Action & Adventure,138 minutes,BV,"$50,866,635","2,465","$15,005,604","2,465",12/8/2006
1348,Days of Glory,2007,82%,/m/days_of_glory_2007/,1,Drama,123 minutes,Wein.,"$320,700",29,"$10,996",2,12/6/2006
1349,10 Items or Less,2006,63%,/m/10_items_or_less/,1,Comedy,81 minutes,Think,"$83,291",15,"$35,929",15,12/1/2006
1350,The Nativity Story,2006,38%,/m/nativity_story/,1,Drama,100 minutes,NL,"$37,629,831","3,083","$7,849,304","3,083",12/1/2006
1351,Deck the Halls,2006,6%,/m/deck_the_halls/,0,Comedy,92 minutes,Fox,"$35,093,569","3,205","$12,001,256","3,205",11/22/2006
1352,The Fountain,2006,51%,/m/the_fountain/,0,Drama,95 minutes,WB,"$10,144,010","1,472","$3,768,702","1,472",11/22/2006
1353,El Aura (The Aura),2006,89%,/m/el_aura/,1,Action & Adventure,134 minutes,,,,,,
1354,Bobby,2006,46%,/m/1162559-bobby/,1,Drama,119 minutes,,,,,,
1355,Fast Food Nation,2006,50%,/m/fast_food_nation/,1,Comedy,106 minutes,FoxS,"$1,005,539",321,"$410,804",321,11/17/2006
1356,Fuck (F*ck),2005,56%,/m/fuck/,1,Documentary,93 minutes,,,,,,
1357,Stranger Than Fiction,2006,72%,/m/stranger_than_fiction/,1,Comedy,113 minutes,Sony,"$40,660,952","2,270","$13,411,093","2,264",11/10/2006
1358,Iraq in Fragments,2006,91%,/m/iraq_in_fragments/,1,Documentary,93 minutes,Arab,"$204,462",12,"$24,435",7,11/8/2006
1359,Flushed Away,2006,72%,/m/flushed_away/,1,Animation,84 minutes,P/DW,"$64,665,672","3,707","$18,814,323","3,707",11/3/2006
1360,Volver,2006,92%,/m/volver/,1,Art House & International,120 minutes,SPC,"$12,899,867",689,"$197,703",5,11/3/2006
1361,Babel,2006,69%,/m/babel/,1,Drama,143 minutes,ParV,"$34,302,837","1,251","$389,351",7,10/27/2006
1362,Absolute Wilson,2006,76%,/m/absolute_wilson/,1,Documentary,105 minutes,NYer,"$66,217",3,"$6,879",2,10/27/2006
1363,Death of a President,2006,37%,/m/death_of_a_president/,0,Drama,90 minutes,NM,"$519,086",143,"$281,778",143,10/27/2006
1364,The Prestige,2006,76%,/m/prestige/,1,Action & Adventure,130 minutes,BV,"$53,089,891","2,305","$14,801,808","2,281",10/20/2006
1365,Running With Scissors,2006,31%,/m/running_with_scissors/,0,Comedy,122 minutes,,,,,,
1366,51 Birch Street,2006,97%,/m/51_birch_street/,1,Documentary,88 minutes,Truly,"$84,689",6,"$10,827",2,10/18/2006
1367,Deliver Us from Evil,2006,100%,/m/deliver_us_from_evil/,1,Documentary,101 minutes,,,,,,
1368,Tideland,2006,29%,/m/tideland/,0,Drama,122 minutes,Think,"$66,453",9,"$7,276",1,10/13/2006
1369,Infamous,2006,73%,/m/infamous/,1,Drama,118 minutes,WIP,"$1,151,330",179,"$452,966",179,10/13/2006
1370,Marie Antoinette,2006,55%,/m/1158195-marie_antoinette/,1,Documentary,123 minutes,Sony,"$15,962,471",870,"$5,361,050",859,10/20/2006
1371,Man of the Year,2006,21%,/m/man_of_the_year/,0,Comedy,115 minutes,Uni.,"$37,327,390","2,626","$12,299,380","2,515",10/13/2006
1372,49 Up,2006,95%,/m/49_up/,1,Documentary,135 minutes,FRun,"$241,772",21,"$53,277",21,10/6/2006
1373,The Guardian,2006,37%,/m/the_guardian_2006/,1,Action & Adventure,15 minutes,,,,,,
1374,A Guide to Recognizing Your Saints,2006,76%,/m/a_guide_to_recognizing_your_saints/,1,Drama,98 minutes,First,"$517,809",60,"$94,784",8,9/29/2006
1375,Little Children,2006,80%,/m/little_children/,1,Comedy,136 minutes,NL,"$5,463,019",115,"$97,953",5,10/6/2006
1376,Ghost Rock,2004,,/m/ghost_rock/,0,Action & Adventure,101 minutes,,,,,,
1377,The Science of Sleep,2006,71%,/m/the_science_of_sleep/,1,Comedy,106 minutes,WIP,"$4,670,644",243,"$347,925",14,9/22/2006
1378,All The King's Men,2006,11%,/m/all_the_kings_men/,0,Drama,128 minutes,,,,,,
1379,Solo Con Tu Pareja,1991,67%,/m/solo_con_tu_pareja/,1,Art House & International,90 minutes,IFC,"$9,915",1,"$3,921",1,9/20/2006
1380,The Last Kiss,2006,45%,/m/last_kiss/,0,Comedy,104 minutes,,,,,,
1381,The U.S. vs. John Lennon,2006,77%,/m/us_vs_john_lennon/,0,Documentary,96 minutes,,,,,,
1382,Al Franken: God Spoke,2006,60%,/m/al_franken_god_spoke/,0,Documentary,90 minutes,Bal.,"$102,990",10,"$10,533",2,9/13/2006
1383,I Trust You to Kill Me,2006,33%,/m/1168271-i_trust_you_to_kill_me/,0,Documentary,105 minutes,FInd.,"$12,854",1,"$5,888",1,9/8/2006
1384,Sherrybaby,2006,75%,/m/sherrybaby/,1,Drama,96 minutes,IFC,"$199,176",13,"$34,774",5,9/8/2006
1385,Paper Dolls,2006,71%,/m/paper_dolls/,1,Documentary,86 minutes,Strand,"$36,577",3,"$7,870",3,9/6/2006
1386,The Wicker Man,2006,15%,/m/the_wicker_man_2006/,0,Action & Adventure,106 minutes,,,,,,
1387,This Film Is Not Yet Rated,2006,84%,/m/this_film_is_not_yet_rated/,1,Documentary,97 minutes,,,,,,
1388,Conversations With Other Women,2006,74%,/m/conversations_with_other_women/,1,Art House & International,84 minutes,,,,,,
1389,House of Sand,2006,78%,/m/house_of_sand/,1,Art House & International,115 minutes,,,,,,
1390,World Trade Center,2006,68%,/m/world_trade_center/,1,Drama,129 minutes,Par.,"$70,278,893","3,021","$18,730,762","2,957",8/9/2006
1391,The Puffy Chair,2005,77%,/m/the_puffy_chair/,0,Art House & International,85 minutes,IDP,"$194,523",7,"$26,029",7,6/2/2006
1392,The Night Listener,2006,40%,/m/the_night_listener/,0,Drama,81 minutes,Mira.,"$7,836,393","1,370","$3,554,134","1,367",8/4/2006
1393,Talladega Nights: The Ballad of Ricky Bobby,2006,72%,/m/talladega_nights_the_ballad_of_ricky_bobby/,1,Action & Adventure,110 minutes,Sony,"$148,213,377","3,807","$47,042,215","3,803",8/4/2006
1394,The Ant Bully,2006,63%,/m/ant_bully/,0,Animation,89 minutes,,,,,,
1395,Miami Vice,2006,47%,/m/miami_vice/,1,Action & Adventure,132 minutes,Uni.,"$63,450,470","3,026","$25,723,815","3,021",7/28/2006
1396,Clerks II,2006,63%,/m/clerks_2/,1,Comedy,97 minutes,MGM/W,"$24,148,068","2,150","$10,061,132","2,150",7/21/2006
1397,Monster House,2006,74%,/m/monster_house/,1,Action & Adventure,91 minutes,Sony,"$73,661,010","3,553","$22,217,226","3,553",7/21/2006
1398,Overlord,1975,93%,/m/overlord/,1,Classics,85 minutes,,,,,,
1399,Time to Leave,2006,76%,/m/time_to_leave/,1,Art House & International,80 minutes,Strand,"$117,686",5,"$20,717",5,7/21/2006
1400,Excellent Cadavers,1999,63%,/m/1095020-excellent_cadavers/,0,Drama,120 minutes,Icar.,"$22,300",1,"$6,695",1,7/12/2006
1401,In un altro paese,2005,77%,/m/in_un_altro_paese/,1,Documentary,91 minutes,,,,,,
1402,Pirates of the Caribbean: Dead Man's Chest,2006,54%,/m/pirates_of_the_caribbean_dead_mans_chest/,0,Action & Adventure,151 minutes,BV,"$423,315,812","4,133","$135,634,554","4,133",7/7/2006
1403,The Great Yokai War,2005,71%,/m/the_great_yokai_war/,1,Action & Adventure,123 minutes,MB,n/a,n/a,n/a,n/a,6/30/2006
1404,The Devil Wears Prada,2006,76%,/m/the_devil_wears_prada/,1,Comedy,110 minutes,Fox,"$124,740,460","2,882","$27,537,244","2,847",6/30/2006
1405,Strangers with Candy,2005,52%,/m/1152191-strangers_with_candy/,1,Comedy,97 minutes,Think,"$2,072,645",109,"$43,141",2,6/28/2006
1406,Bombon: El Perro,2009,83%,/m/bombon-the-dog-bombon-el-perro/,0,Art House & International,97 minutes,,,,,,
1407,The Great New Wonderful,2006,73%,/m/great_new_wonderful/,1,Comedy,88 minutes,FInd.,"$150,142",8,"$39,712",8,6/23/2006
1408,The Road To Guantanamo,2006,86%,/m/road_to_guantanamo/,1,Documentary,95 minutes,,,,,,
1409,Waist Deep,2006,27%,/m/waist_deep/,1,Action & Adventure,97 minutes,Rog.,"$21,344,312","1,006","$9,404,180","1,004",6/23/2006
1410,Lower City (Cidade Baixa),2006,60%,/m/lower_city/,0,Art House & International,110 minutes,,,,,,
1411,Pandora's Box,1929,90%,/m/pandoras_box/,1,Art House & International,110 minutes,,,,,,
1412,The Lake House,2006,35%,/m/lake_house/,1,Drama,98 minutes,WB,"$52,330,111","2,645","$13,616,196","2,645",6/16/2006
1413,A Prairie Home Companion,2006,81%,/m/prairie_home_companion/,1,Comedy,105 minutes,PicH,"$20,342,852",767,"$4,566,293",760,6/9/2006
1414,The Break-Up,2006,33%,/m/break_up/,0,Comedy,107 minutes,Uni.,"$118,703,275","3,146","$39,172,785","3,070",6/2/2006
1415,The War Tapes,2006,98%,/m/war_tapes/,1,Documentary,96 minutes,SenA,"$254,190",9,"$12,268",1,6/2/2006
1416,Lemming,2006,71%,/m/lemming/,0,Art House & International,129 minutes,Strand,"$81,698",4,"$11,310",2,5/19/2006
1417,An Inconvenient Truth,2006,93%,/m/inconvenient_truth/,1,Documentary,100 minutes,ParC,"$24,146,161",587,"$281,330",4,5/24/2006
1418,The Da Vinci Code,2006,25%,/m/da_vinci_code/,0,Action & Adventure,149 minutes,Sony,"$217,536,138","3,757","$77,073,388","3,735",5/19/2006
1419,Sketches of Frank Gehry,2006,81%,/m/sketches_of_frank_gehry/,1,Documentary,83 minutes,SPC,"$439,309",21,"$17,239",2,5/12/2006
1420,Giuliani Time,2006,85%,/m/giuliani_time/,1,Documentary,118 minutes,Libre,"$21,967",2,"$8,661",1,5/12/2006
1421,Poseidon,2006,33%,/m/poseidon/,1,Action & Adventure,99 minutes,WB,"$60,674,817","3,555","$22,155,410","3,555",5/12/2006
1422,Just My Luck,2006,13%,/m/just_my_luck/,0,Comedy,103 minutes,Fox,"$17,326,650","2,543","$5,692,285","2,541",5/12/2006
1423,Art School Confidential,2006,36%,/m/art_school_confidential/,0,Comedy,102 minutes,SPC,"$3,297,137",762,"$135,733",12,5/5/2006
1424,The Promise (Master of Crimson Armor) (Wu ji),2005,31%,/m/1154356-promise/,1,Action & Adventure,103 minutes,,,,,,
1425,The Spirit of the Beehive (El Espíritu de la colmena),2006,100%,/m/spirit_of_the_beehive/,1,Art House & International,99 minutes,,,,,,
1426,Tristram Shandy: A Cock & Bull Story,2005,90%,/m/tristram_shandy_a_cock_and_bull_story/,1,Comedy,94 minutes,,,,,,
1427,How to Eat Your Watermelon in White Company (And Enjoy It),2005,92%,/m/how_to_eat_your_watermelon_in_white_company_2005/,1,Documentary,85 minutes,,,,,,
1428,Looking for Comedy in the Muslim World,2006,42%,/m/looking_for_comedy_in_the_muslim_world/,0,Comedy,98 minutes,WIP,"$888,975",161,"$429,223",161,1/20/2006
1429,The Fall of Fujimori,2006,92%,/m/fall_of_fujimori/,1,Documentary,83 minutes,Libre,"$4,630",1,$779,1,5/5/2006
1430,Beyond the Rocks,1922,100%,/m/beyond_the_rocks/,1,Classics,85 minutes,,,,,,
1431,Glory Road,2006,55%,/m/1155467-glory_road/,1,Drama,117 minutes,BV,"$42,647,449","2,397","$13,594,734","2,222",1/13/2006
1432,Grandma's Boy,2006,16%,/m/grandmas_boy/,1,Comedy,136 minutes,Fox,"$6,090,172","2,016","$3,009,341","2,015",1/6/2006
1433,Fateless,2006,92%,/m/1153570-fateless/,1,Art House & International,136 minutes,Think,"$196,857",9,"$12,680",1,1/6/2006
1434,Stryker,2005,,/m/stryker_2005/,0,Action & Adventure,93 minutes,NW,"$1,723,487",n/a,n/a,n/a,9/2/1983
1435,Match Point,2005,77%,/m/match_point/,1,Drama,124 minutes,DW,"$23,151,529",512,"$398,593",8,12/28/2005
1436,Rumor Has It,2005,20%,/m/rumor_has_it/,0,Comedy,97 minutes,WB,"$43,000,262","2,815","$3,473,155","2,815",12/25/2005
